"","Id","Sales"
"235",31677,6148.56917937947
"236",19693,6148.63955601637
"237",14557,7391.3800992205
"238",28253,5470.76780522543
"239",13701,6342.25887786689
"240",37669,6148.56917937947
"241",24830,4921.67293395693
"242",34246,4249.5475347538
"243",35102,5459.7005947968
"244",10278,4135.67731161125
"245",20550,5900.16013414035
"246",5142,5287.92335655843
"247",16270,4249.5475347538
"248",22262,4249.5475347538
"249",15414,0.0203671898814379
"250",30822,4921.67293395693
"251",11990,4913.76884029913
"252",6,4913.76884029913
"253",11134,5287.92335655843
"254",8566,6163.61875516742
"255",862,5015.82546516113
"256",29966,5043.60386549024
"257",13702,5365.29246228392
"258",17126,5459.7005947968
"259",26542,5900.16013414035
"260",39382,0.0203671898814379
"261",1718,5477.63415382053
"262",17982,5043.60386549024
"263",33390,0.0203671898814379
"264",27398,0.0203671898814379
"265",29110,5459.7005947968
"266",2574,6163.61875516742
"267",19694,5074.22162558486
"268",40238,4249.5475347538
"269",35958,5043.60386549024
"270",3430,0.0345777097736373
"271",28254,4249.5475347538
"272",9422,0.0345777097736373
"273",32534,5900.16013414035
"274",36814,4921.67293395693
"275",18838,4921.67293395693
"276",23118,5459.7005947968
"277",4286,4135.67731161125
"278",14558,5900.16013414035
"279",38526,5900.16013414035
"280",12846,5342.58226220529
"281",6854,5015.82546516113
"282",25686,5074.22162558486
"283",21406,0.0203671898814379
"284",23974,5043.60386549024
"285",7710,5477.63415382053
"286",37670,5074.22162558486
"287",31678,5074.22162558486
"288",5998,4913.76884029913
"289",5143,7178.75609147046
"290",22263,5873.59505764376
"291",4287,5779.13232063636
"292",26543,9001.86412944981
"293",10279,5779.13232063636
"294",24831,8358.1075572271
"295",27399,0.00766680092654282
"296",29111,7942.56779561111
"297",18839,8358.1075572271
"298",23975,7821.7265534145
"299",11135,7178.75609147046
"300",25687,7983.01795818742
"301",19695,7983.01795818742
"302",30823,8358.1075572271
"303",13703,7729.39462710556
"304",15415,0.00766680092654282
"305",33391,0.00766680092654282
"306",9423,0.00205289151280197
"307",29967,7821.7265534145
"308",17983,7821.7265534145
"309",14559,8722.37898393286
"310",35959,7821.7265534145
"311",2575,8275.9888214531
"312",8567,8275.9888214531
"313",32535,9001.86412944981
"314",6855,7668.49744878934
"315",863,7668.49744878934
"316",3431,0.00205289151280197
"317",39383,0.00766680092654282
"318",23119,7942.56779561111
"319",21407,0.00766680092654282
"320",20551,9001.86412944981
"321",40239,5873.59505764376
"322",16271,5873.59505764376
"323",7711,7729.39462710556
"324",37671,7983.01795818742
"325",12847,7668.49744878934
"326",28255,5873.59505764376
"327",31679,7983.01795818742
"328",5999,7065.58402117345
"329",36815,8358.1075572271
"330",35103,7942.56779561111
"331",17127,7942.56779561111
"332",1719,7729.39462710556
"333",11991,7065.58402117345
"334",34247,5873.59505764376
"335",7,7065.58402117345
"336",38527,9001.86412944981
"337",33392,-0.00191879721895472
"338",26544,8459.19932849761
"339",15416,-0.00191879721895472
"340",23120,7069.91866832563
"341",9424,-0.000714702192713634
"342",10280,5676.52624675657
"343",3432,-0.000714702192713634
"344",22264,5837.09689529591
"345",35960,6861.27048285188
"346",13704,7223.71772485482
"347",27400,-0.00191879721895472
"348",24832,6979.48688166235
"349",28256,5837.09689529591
"350",25688,7137.10292972755
"351",4288,5676.52624675657
"352",2576,8111.05302325594
"353",7712,7223.71772485482
"354",6856,6642.62838050291
"355",30824,6979.48688166235
"356",5144,6696.88728005368
"357",11136,6696.88728005368
"358",39384,-0.00191879721895472
"359",14560,8394.82666695878
"360",21408,-0.00191879721895472
"361",35104,7069.91866832563
"362",40240,5837.09689529591
"363",31680,7137.10292972755
"364",864,6642.62838050291
"365",20552,8459.19932849761
"366",8568,8111.05302325594
"367",23976,6861.27048285188
"368",29968,6861.27048285188
"369",36816,6979.48688166235
"370",38528,8459.19932849761
"371",17128,7069.91866832563
"372",34248,5837.09689529591
"373",16272,5837.09689529591
"374",29112,7069.91866832563
"375",8,6420.03717933671
"376",32536,8459.19932849761
"377",12848,6642.62838050291
"378",11992,6420.03717933671
"379",17984,6861.27048285188
"380",6000,6420.03717933671
"381",19696,7137.10292972755
"382",18840,6979.48688166235
"383",37672,7137.10292972755
"384",1720,7223.71772485482
"385",9425,-0.015044691467039
"386",23121,4926.21003297174
"387",7713,3914.41819579637
"388",22265,4175.70679154
"389",23977,4528.65799638229
"390",13705,3914.41819579637
"391",24833,4816.78768004814
"392",5145,4074.89724302925
"393",35105,4926.21003297174
"394",3433,-0.015044691467039
"395",30825,4816.78768004814
"396",10281,4102.56957946199
"397",34249,0.0368577462981765
"398",28257,-0.373209808029773
"399",33393,0.00677501041935091
"400",11137,4074.89724302925
"401",15417,0.00677501041935091
"402",865,4084.88370059167
"403",35961,4528.65799638229
"404",25689,4441.73280798272
"405",27401,0.00677501041935091
"406",4289,4102.56957946199
"407",39385,0.00677501041935091
"408",38529,5677.24642238665
"409",20553,5677.24642238665
"410",36817,4816.78768004814
"411",2577,5430.26281523232
"412",29969,4528.65799638229
"413",32537,5677.24642238665
"414",37673,4441.73280798272
"415",19697,4441.73280798272
"416",14561,5677.24642238665
"417",21409,0.00677501041935091
"418",12849,4305.36872016015
"419",40241,4175.70679154
"420",18841,4816.78768004814
"421",31681,4441.73280798272
"422",16273,4175.70679154
"423",26545,5677.24642238665
"424",29113,4926.21003297174
"425",17985,4528.65799638229
"426",8569,5430.26281523232
"427",11993,3689.29572432007
"428",1721,4089.10200033507
"429",6857,4305.36872016015
"430",6001,3689.29572432007
"431",17129,4926.21003297174
"432",9,4052.29459170109
"433",23122,5483.89708039424
"434",39386,-0.00790181462800321
"435",35106,5147.23701019981
"436",13706,5607.50808027515
"437",24834,5225.92169083882
"438",36818,4981.89481235174
"439",8570,6600.20644290019
"440",3434,-0.00974005333217509
"441",4290,3273.69753862005
"442",27402,-0.00790181462800321
"443",26546,6079.41167574884
"444",19698,5125.11229546983
"445",5146,5301.30662324971
"446",40242,3136.35105403949
"447",2578,6600.20644290019
"448",29970,5252.56823427903
"449",33394,-0.00790181462800321
"450",30826,5225.92169083882
"451",15418,-0.00790181462800321
"452",25690,5125.11229546983
"453",28258,3136.35105403949
"454",38530,6191.87329806154
"455",9426,-0.00974005333217509
"456",32538,6191.87329806154
"457",6002,5004.5755785776
"458",31682,5293.81792621295
"459",37674,5293.81792621295
"460",35962,5174.77549524184
"461",21410,-0.00790181462800321
"462",34250,3136.35105403949
"463",22266,3136.35105403949
"464",17130,5483.89708039424
"465",29114,5483.89708039424
"466",866,5042.47342851945
"467",16274,3136.35105403949
"468",7714,5607.50808027515
"469",14562,6079.41167574884
"470",10282,3273.69753862005
"471",18842,5225.92169083882
"472",17986,5252.56823427903
"473",6858,5042.47342851945
"474",1722,5607.50808027515
"475",11138,5301.30662324971
"476",23978,5252.56823427903
"477",20554,6079.41167574884
"478",10,5004.5755785776
"479",11994,5004.5755785776
"480",12850,5042.47342851945
"481",3435,-0.0120662893820025
"482",8571,7122.0743623425
"483",33395,0.0108233480929301
"484",32539,7283.2017252929
"485",5147,6411.04182609175
"486",30827,5929.03919922724
"487",2579,7122.0743623425
"488",25691,6182.31888752387
"489",19699,6182.31888752387
"490",7715,6282.3699736091
"491",22267,5520.12444598872
"492",35107,6921.71058863638
"493",16275,5520.12444598872
"494",867,5693.96061327464
"495",23123,6921.71058863638
"496",9427,-0.0120662893820025
"497",28259,5520.12444598872
"498",10283,5102.42557432178
"499",29115,6921.71058863638
"500",4291,5102.42557432178
"501",21411,0.0108233480929301
"502",34251,5520.12444598872
"503",11139,6411.04182609175
"504",17131,6921.71058863638
"505",36819,5929.03919922724
"506",26547,7283.2017252929
"507",18843,5929.03919922724
"508",13707,6282.3699736091
"509",39387,0.0108233480929301
"510",37675,6182.31888752387
"511",11995,5875.49459537764
"512",6003,5875.49459537764
"513",14563,7339.11431277305
"514",23979,6239.88511369451
"515",40243,5520.12444598872
"516",20555,7283.2017252929
"517",35963,6239.88511369451
"518",29971,6239.88511369451
"519",15419,0.0108233480929301
"520",6859,5693.96061327464
"521",38531,7283.2017252929
"522",12851,5693.96061327464
"523",27403,0.0108233480929301
"524",17987,6239.88511369451
"525",24835,5929.03919922724
"526",11,5875.49459537764
"527",1723,6282.3699736091
"528",31683,6182.31888752387
"529",8572,8288.14591678306
"530",22268,5054.0013187456
"531",23124,7218.11141862029
"532",33396,-0.00902347780684176
"533",40244,5054.0013187456
"534",3436,-0.00610240323440514
"535",7716,7587.41233730432
"536",13708,7587.41233730432
"537",5148,6651.49181685971
"538",28260,5054.0013187456
"539",2580,8587.97097795967
"540",29972,7057.45446281635
"541",9428,-0.00610240323440514
"542",20556,8288.74672961903
"543",36820,6964.77022996883
"544",35964,7057.45446281635
"545",23980,7057.45446281635
"546",15420,-0.00902347780684176
"547",6860,7180.80368093601
"548",32540,8288.74672961903
"549",19700,7353.8221934736
"550",39388,-0.00902347780684176
"551",35108,7218.11141862029
"552",10284,4972.51832932071
"553",29116,7218.11141862029
"554",16276,5054.0013187456
"555",12,6820.74353840899
"556",21412,-0.00902347780684176
"557",4292,4972.51832932071
"558",11140,6651.49181685971
"559",17132,7218.11141862029
"560",12852,7180.80368093601
"561",26548,8288.74672961903
"562",868,7061.63594173868
"563",30828,6964.77022996883
"564",27404,-0.00902347780684176
"565",24836,6964.77022996883
"566",31684,7353.8221934736
"567",6004,6634.18172032504
"568",34252,5054.0013187456
"569",14564,8288.74672961903
"570",18844,6964.77022996883
"571",37676,7353.8221934736
"572",38532,8288.74672961903
"573",17988,7057.45446281635
"574",1724,7945.96995784937
"575",11996,6634.18172032504
"576",25692,7353.8221934736
"577",21413,-0.00873968025295624
"578",24837,6341.4362123997
"579",3437,-0.0112645334164601
"580",9429,-0.0112645334164601
"581",23981,6468.31233141846
"582",35109,6129.29875349082
"583",39389,-0.00873968025295624
"584",4293,3977.37442209528
"585",7717,6682.89390454196
"586",34253,4077.79414550885
"587",15421,-0.00873968025295624
"588",22269,4077.79414550885
"589",28261,4077.79414550885
"590",26549,7544.46767795828
"591",13709,6682.89390454196
"592",36821,5734.18926044429
"593",23125,7096.63222263181
"594",16277,4077.79414550885
"595",29117,7096.63222263181
"596",40245,4077.79414550885
"597",14565,7544.46767795828
"598",35965,5854.15318240305
"599",11141,6385.45891952645
"600",17133,7096.63222263181
"601",8573,6967.99286713658
"602",32541,6989.76636539562
"603",5149,6385.45891952645
"604",30829,6341.4362123997
"605",20557,7544.46767795828
"606",37677,5969.70406008876
"607",10285,3977.37442209528
"608",11997,6023.44631567818
"609",25693,6522.67788229436
"610",12853,5894.31013944334
"611",29973,6468.31233141846
"612",2581,6967.99286713658
"613",19701,6522.67788229436
"614",27405,-0.00873968025295624
"615",6861,5894.31013944334
"616",38533,6989.76636539562
"617",33397,-0.00873968025295624
"618",13,6023.44631567818
"619",1725,6682.89390454196
"620",869,5894.31013944334
"621",31685,5969.70406008876
"622",17989,6468.31233141846
"623",6005,6023.44631567818
"624",18845,6341.4362123997
"625",5150,6257.95700113313
"626",3438,0.00159865116017155
"627",13710,7348.83685517527
"628",39390,0.0110191486707105
"629",35110,7143.9612998284
"630",2582,8569.51993716687
"631",23982,8594.61651426865
"632",8574,8569.51993716687
"633",36822,8282.64576105554
"634",23126,7143.9612998284
"635",26550,8793.64010210332
"636",30830,8282.64576105554
"637",14566,8793.64010210332
"638",29974,8594.61651426865
"639",21414,0.0110191486707105
"640",4294,5235.10673340175
"641",11142,6257.95700113313
"642",22270,5196.7774743159
"643",28262,-0.435377511876576
"644",32542,8793.64010210332
"645",19702,7749.85761988647
"646",38534,8793.64010210332
"647",24838,8282.64576105554
"648",10286,5235.10673340175
"649",29118,7143.9612998284
"650",1726,7891.62699514252
"651",20558,8793.64010210332
"652",16278,5196.7774743159
"653",40246,5196.7774743159
"654",34254,5196.7774743159
"655",25694,7749.85761988647
"656",15422,0.0110191486707105
"657",12854,7801.8476845601
"658",14,6665.69918903863
"659",18846,8282.64576105554
"660",870,7463.79681470427
"661",9430,0.00159865116017155
"662",33398,0.0110191486707105
"663",6006,6076.98249222347
"664",37678,7749.85761988647
"665",11998,6076.98249222347
"666",6862,7801.8476845601
"667",35966,8594.61651426865
"668",7718,7348.83685517527
"669",17134,7143.9612998284
"670",27406,0.0110191486707105
"671",31686,7749.85761988647
"672",17990,8594.61651426865
"673",3439,0.00218495662646045
"674",16279,4622.81028182384
"675",23127,4931.42392926771
"676",13711,4489.27791877773
"677",30831,4485.86625211754
"678",22271,4622.81028182384
"679",20559,5888.92090881652
"680",35111,4931.42392926771
"681",34255,4622.81028182384
"682",39391,-0.00500554533854269
"683",23983,4476.86797292447
"684",28263,4622.81028182384
"685",15423,-0.00500554533854269
"686",29975,4476.86797292447
"687",5151,4276.75306754066
"688",36823,4485.86625211754
"689",10287,4700.634947501
"690",26551,5888.92090881652
"691",871,4591.19612603556
"692",11999,3921.75496939679
"693",1727,5263.83820909912
"694",4295,4700.634947501
"695",35967,4476.86797292447
"696",2583,6129.78401629932
"697",8575,5845.02502971229
"698",11143,4276.75306754066
"699",18847,4485.86625211754
"700",19703,4506.0098398823
"701",38535,5888.92090881652
"702",24839,4485.86625211754
"703",29119,4931.42392926771
"704",27407,-0.00500554533854269
"705",17991,4476.86797292447
"706",17135,4931.42392926771
"707",40247,4622.81028182384
"708",14567,5888.92090881652
"709",25695,4506.0098398823
"710",33399,-0.00500554533854269
"711",15,4707.07364613823
"712",12855,4362.27251054603
"713",32543,5888.92090881652
"714",21415,-0.00500554533854269
"715",6863,4362.27251054603
"716",9431,0.00218495662646045
"717",7719,4489.27791877773
"718",6007,3921.75496939679
"719",37679,4506.0098398823
"720",31687,4506.0098398823
"721",29976,4274.48134309975
"722",10288,3040.31794238466
"723",3440,-0.00260121473000752
"724",8576,4865.79313814852
"725",15424,0.00730058169065795
"726",17136,4768.416675696
"727",872,3441.8483374802
"728",5152,4136.56504150508
"729",35112,4768.416675696
"730",28264,-0.278819475470061
"731",32544,4973.2251039222
"732",17992,4274.48134309975
"733",20560,4973.2251039222
"734",23128,4768.416675696
"735",29120,4768.416675696
"736",21416,0.00730058169065795
"737",2584,4865.79313814852
"738",22272,3122.5851799138
"739",11144,4136.56504150508
"740",6864,3493.1316869718
"741",26552,4973.2251039222
"742",36824,4246.13979193943
"743",24840,4246.13979193943
"744",27408,0.00730058169065795
"745",33400,0.00730058169065795
"746",39392,0.00730058169065795
"747",40248,3122.5851799138
"748",4296,3040.31794238466
"749",31688,4221.87061486105
"750",35968,4274.48134309975
"751",23984,4274.48134309975
"752",12856,3493.1316869718
"753",9432,-0.00260121473000752
"754",16,4008.07630886643
"755",38536,4973.2251039222
"756",34256,3122.5851799138
"757",14568,4973.2251039222
"758",7720,4147.18915498095
"759",25696,4221.87061486105
"760",30832,4246.13979193943
"761",37680,4221.87061486105
"762",1728,4484.68112313857
"763",18848,4246.13979193943
"764",6008,3791.55108759855
"765",19704,4221.87061486105
"766",13712,4147.18915498095
"767",12000,3791.55108759855
"768",16280,3122.5851799138
"769",3441,-0.0138861732417934
"770",15425,-0.0161915281203721
"771",33401,-0.0161915281203721
"772",10289,4095.90644390069
"773",22273,4100.40600171883
"774",28265,4100.40600171883
"775",23129,5364.67837398753
"776",9433,-0.0138861732417934
"777",30833,4881.49685113728
"778",34257,4100.40600171883
"779",8577,5808.6378831498
"780",11145,5145.14097741822
"781",27409,-0.0161915281203721
"782",19705,4966.45084400644
"783",35113,5364.67837398753
"784",24841,4881.49685113728
"785",36825,4881.49685113728
"786",39393,-0.0161915281203721
"787",29121,5364.67837398753
"788",14569,6212.56692812029
"789",21417,-0.0161915281203721
"790",2585,5808.6378831498
"791",4297,4095.90644390069
"792",35969,4970.0051126764
"793",26553,6212.56692812029
"794",23985,4970.0051126764
"795",32545,6212.56692812029
"796",5153,5179.48164547594
"797",29977,4970.0051126764
"798",38537,6212.56692812029
"799",7721,4866.53116646571
"800",13713,5190.13935430561
"801",37681,4966.45084400644
"802",16281,4100.40600171883
"803",20561,6212.56692812029
"804",40249,4100.40600171883
"805",17137,5364.67837398753
"806",31689,4966.45084400644
"807",6865,4650.36391898929
"808",12857,5228.00574464615
"809",25697,4966.45084400644
"810",17,4755.74784807
"811",1729,4866.53116646571
"812",18849,4881.49685113728
"813",6009,4755.74784807
"814",17993,4970.0051126764
"815",12001,4896.41980809074
"816",873,4650.36391898929
"817",22274,6664.11626990179
"818",33402,-0.01061322470891
"819",2586,10214.7957748735
"820",23130,9623.16455840729
"821",28266,6664.11626990179
"822",35114,9269.05296891922
"823",35970,8669.65341834999
"824",8578,10214.7957748735
"825",9434,-0.00871279679616321
"826",10290,6588.97242659368
"827",15426,-0.01061322470891
"828",24842,8609.79512472469
"829",29978,8525.74052203484
"830",7722,8862.70184976479
"831",39394,-0.01061322470891
"832",14570,9993.98620943824
"833",37682,8910.157255798
"834",23986,8525.74052203484
"835",4298,6588.97242659368
"836",30834,8609.79512472469
"837",26554,9993.98620943824
"838",3442,-0.00871279679616321
"839",12858,8074.9049133366
"840",13714,8862.70184976479
"841",29122,9623.16455840729
"842",27410,-0.01061322470891
"843",18850,8609.79512472469
"844",40250,6664.11626990179
"845",16282,6664.11626990179
"846",21418,-0.01061322470891
"847",34258,6664.11626990179
"848",18,8121.3255344859
"849",11146,8794.49564039731
"850",17138,9623.16455840729
"851",36826,8590.65807278288
"852",874,8074.9049133366
"853",38538,10374.4837018931
"854",25698,8595.19855070146
"855",31690,8910.157255798
"856",5154,8794.49564039731
"857",20562,9993.98620943824
"858",32546,10374.4837018931
"859",6866,8074.9049133366
"860",17994,8525.74052203484
"861",19706,8595.19855070146
"862",12002,8121.3255344859
"863",1730,8862.70184976479
"864",6010,8121.3255344859
"865",4299,8261.31194984053
"866",24843,9395.78405089378
"867",29123,10378.6898579763
"868",34259,8329.30710227783
"869",3443,-0.00892813940005954
"870",35115,9902.76475689678
"871",13715,10924.0836961383
"872",8579,12207.0527471526
"873",10291,8261.31194984053
"874",25699,9972.62887027298
"875",35971,10244.5635567403
"876",23131,10378.6898579763
"877",21419,-0.0043188975066033
"878",36827,9328.61706198516
"879",30835,9395.78405089378
"880",15427,-0.0043188975066033
"881",7723,10924.0836961383
"882",27411,-0.0043188975066033
"883",875,9292.22660663522
"884",38539,11821.5469785813
"885",2587,12207.0527471526
"886",16283,8329.30710227783
"887",20563,11670.5680179845
"888",37683,10237.1891591609
"889",22275,8329.30710227783
"890",11147,9700.2852587514
"891",28267,8329.30710227783
"892",32547,11821.5469785813
"893",17139,10378.6898579763
"894",19707,9972.62887027298
"895",9435,-0.00892813940005954
"896",33403,-0.0043188975066033
"897",40251,8329.30710227783
"898",14571,11670.5680179845
"899",31691,10237.1891591609
"900",17995,10161.9723574659
"901",12003,9787.72780104046
"902",23987,10161.9723574659
"903",12859,9292.22660663522
"904",5155,9700.2852587514
"905",6011,9787.72780104046
"906",26555,11670.5680179845
"907",18851,9395.78405089378
"908",1731,10924.0836961383
"909",39395,-0.0043188975066033
"910",29979,10161.9723574659
"911",19,9787.72780104046
"912",6867,9292.22660663522
"913",34260,6477.57955783177
"914",3444,-0.00161665987770976
"915",40252,6477.57955783177
"916",23132,9204.88987972962
"917",9436,-0.00161665987770976
"918",5156,8394.48237799507
"919",14572,9602.24240999632
"920",22276,6477.57955783177
"921",11148,8394.48237799507
"922",19708,9059.14113292707
"923",33404,-0.00163784460217109
"924",10292,6479.29739601044
"925",13716,9653.99792472381
"926",2588,10054.8704289157
"927",25700,9059.14113292707
"928",37684,9263.01679738619
"929",8580,10054.8704289157
"930",31692,9263.01679738619
"931",15428,-0.00163784460217109
"932",35116,8497.4565768922
"933",36828,8324.43860832517
"934",32548,9850.93465170639
"935",18852,8418.8415653145
"936",38540,9850.93465170639
"937",7724,9653.99792472381
"938",29980,8441.97498281324
"939",21420,-0.00163784460217109
"940",20564,9602.24240999632
"941",1732,9653.99792472381
"942",4300,6479.29739601044
"943",20,8047.19533382882
"944",35972,8550.65996917811
"945",28268,6477.57955783177
"946",17140,9204.88987972962
"947",24844,8418.8415653145
"948",16284,6477.57955783177
"949",27412,-0.00163784460217109
"950",17996,8441.97498281324
"951",26556,9602.24240999632
"952",6868,8106.13425590227
"953",12860,8106.13425590227
"954",30836,8418.8415653145
"955",876,8106.13425590227
"956",39396,-0.00163784460217109
"957",29124,9204.88987972962
"958",6012,8047.19533382882
"959",23988,8441.97498281324
"960",12004,8047.19533382882
"961",2589,8151.5058679917
"962",9437,0.000840390991932338
"963",33405,-0.0119393242201064
"964",14573,8014.38118107856
"965",5157,6486.60638488961
"966",3445,0.000840390991932338
"967",35117,6593.54926766571
"968",23133,6802.13008614131
"969",4301,6147.8009534782
"970",8581,8151.5058679917
"971",34261,6141.60587752746
"972",21421,-0.0119393242201064
"973",28269,6141.60587752746
"974",15429,-0.0119393242201064
"975",30837,6353.38743122905
"976",20565,8014.38118107856
"977",7725,6930.4703931397
"978",39397,-0.0119393242201064
"979",10293,6147.8009534782
"980",36829,6111.44678600095
"981",29125,6802.13008614131
"982",16285,6141.60587752746
"983",877,6213.26027594694
"984",31693,6506.2304354712
"985",22277,6141.60587752746
"986",17141,6802.13008614131
